customer_id,first_name,last_name,email,city,state,zip,signup_date,is_active,age,full_name
de11e4f3-7b1a-4422-a69d-8d44df4890a6,Finley,Brown,finley.brown@fourtwenty-analytics.dev,Columbus,OH,81795,2024-05-23,0,84,Finley Brown
b24fb150-0452-4b22-a131-83e7d8afb76c,Alex,Rodriguez,alex.rodriguez@fourtwenty-analytics.dev,Cincinnati,MI,28289,2025-06-26,1,21,Alex Rodriguez
f5fe67e0-0397-4513-9f8b-85c3057e1b70,Morgan,Wilson,morgan.wilson@fourtwenty-analytics.dev,Cincinnati,MI,46072,2024-08-13,1,81,Morgan Wilson
e7830c3c-6689-4d1a-9898-e9a9f8817943,Sawyer,Taylor,sawyer.taylor@fourtwenty-analytics.dev,Cincinnati,TN,18821,2024-01-12,1,31,Sawyer Taylor
ac856dd8-1b97-460d-a874-22e845788c66,Jesse,Brown,jesse.brown@fourtwenty-analytics.dev,Columbus,OH,61321,2025-05-29,0,49,Jesse Brown
324af928-e036-4ef8-8bad-a9ee370214c5,Blake,Thomas,blake.thomas@fourtwenty-analytics.dev,Cincinnati,IN,91090,2025-08-11,0,22,Blake Thomas
d61f225f-e6b8-47ad-8159-139bda87e367,Charlie,Wilson,charlie.wilson@fourtwenty-analytics.dev,Cincinnati,WV,79096,2023-11-24,1,27,Charlie Wilson
31b75c07-0b89-400c-8365-0a70e88e2094,Jesse,Lopez,jesse.lopez@fourtwenty-analytics.dev,Cincinnati,OH,91090,2023-08-17,1,23,Jesse Lopez
c14a4f36-6a99-4d2a-9205-7ee489265001,Quinn,Williams,quinn.williams@fourtwenty-analytics.dev,Columbus,MI,16610,2023-03-30,1,19,Quinn Williams
c7fc583a-c745-4522-960d-c50161e1fc71,Peyton,Davis,peyton.davis@fourtwenty-analytics.dev,Dayton,MI,76096,2024-09-29,1,65,Peyton Davis
8ee2cdee-9842-4e71-ba37-4df6ac060bfa,Jesse,Thomas,jesse.thomas@fourtwenty-analytics.dev,Columbus,MO,68236,2025-03-26,1,18,Jesse Thomas
c027b074-3e90-4a93-8428-24a9a9a69544,Riley,Smith,riley.smith@fourtwenty-analytics.dev,Cincinnati,OH,86514,2023-01-02,1,66,Riley Smith
1c5a4552-2a22-4309-a5c6-8214d74d69b3,Logan,Brown,logan.brown@fourtwenty-analytics.dev,Cincinnati,IL,43167,2024-05-18,0,36,Logan Brown
01740d3a-5790-46c3-a9e9-6a2ae2db27c6,Kai,Williams,kai.williams@fourtwenty-analytics.dev,Cleveland,MO,67600,2024-12-18,0,76,Kai Williams
5fd469c9-c73d-4f1b-81a6-5c3722424bb5,Casey,Jackson,casey.jackson@fourtwenty-analytics.dev,Cincinnati,WV,18564,2024-08-29,1,73,Casey Jackson
10120386-97f2-4d00-a507-e4a5f32e52db,Emerson,Garcia,emerson.garcia@fourtwenty-analytics.dev,Cincinnati,PA,17720,2024-12-18,0,59,Emerson Garcia
8f85eb34-e03e-4e1d-8eb9-48583f0b8c44,Morgan,Anderson,morgan.anderson@fourtwenty-analytics.dev,Cincinnati,IL,51120,2025-03-09,1,31,Morgan Anderson
96818ac8-98fa-4394-9918-d2ecea745929,Emerson,Brown,emerson.brown@fourtwenty-analytics.dev,Cincinnati,PA,35148,2023-05-04,1,44,Emerson Brown
26646e05-e6da-4124-92f5-63d9e60aced9,Sawyer,Martinez,sawyer.martinez@fourtwenty-analytics.dev,Cincinnati,KY,62899,2023-06-11,1,56,Sawyer Martinez
dc1e94df-832c-486f-bef6-dc34b659e862,Skyler,Johnson,skyler.johnson@fourtwenty-analytics.dev,Columbus,PA,69920,2023-04-04,1,63,Skyler Johnson
d9dff510-9c0e-4437-aa92-ada5d3659f15,Quinn,Taylor,quinn.taylor@fourtwenty-analytics.dev,Dayton,MI,78870,2023-02-01,0,75,Quinn Taylor
3c4d012b-c9a9-41a9-8922-157c267025fc,Charlie,Moore,charlie.moore@fourtwenty-analytics.dev,Cincinnati,KY,99032,2023-05-05,1,46,Charlie Moore
a55f1fe5-ee88-4b90-a372-2bc7bd5c42f6,Emerson,Davis,emerson.davis@fourtwenty-analytics.dev,Cincinnati,KY,71500,2024-08-23,1,27,Emerson Davis
48610085-7ef4-4aea-a714-c5ad57ae8a89,Avery,Williams,avery.williams@fourtwenty-analytics.dev,Cleveland,WI,42293,2023-04-05,0,60,Avery Williams
78f97fe8-dd66-4983-90d2-adcdc21751a6,Dakota,Johnson,dakota.johnson@fourtwenty-analytics.dev,Cincinnati,TN,29655,2025-04-21,1,81,Dakota Johnson
68ba4938-0ee7-4f47-8615-ca4451a19feb,Avery,Gonzalez,avery.gonzalez@fourtwenty-analytics.dev,Cincinnati,IL,15751,2023-10-09,1,37,Avery Gonzalez
a222cd26-5991-4a86-a3a3-5356f03677c2,Blake,Martin,blake.martin@fourtwenty-analytics.dev,Dayton,WI,67600,2025-06-22,1,25,Blake Martin
99b806f1-2b09-47d1-b652-78bb9c20817c,Casey,Rodriguez,casey.rodriguez@fourtwenty-analytics.dev,Cincinnati,IL,57014,2025-06-24,1,49,Casey Rodriguez
09bbecc2-1a19-4e4d-af27-457bbc3ad7c3,Charlie,Smith,charlie.smith@fourtwenty-analytics.dev,Columbus,PA,59865,2024-07-11,1,62,Charlie Smith
b1e3bfba-e71c-4e22-892e-d331eb0d86dc,Jesse,Taylor,jesse.taylor@fourtwenty-analytics.dev,Cincinnati,IN,53619,2023-11-23,1,21,Jesse Taylor
05d22519-046a-4c17-839c-65336f01224d,Kai,Johnson,kai.johnson@fourtwenty-analytics.dev,Cincinnati,TN,47345,2023-06-13,1,48,Kai Johnson
ef1381a1-ad62-48fc-8c33-6c89cd72e764,Kai,Moore,kai.moore@fourtwenty-analytics.dev,Columbus,IL,64726,2025-05-16,0,67,Kai Moore
179a74ff-9962-48f0-99ee-22df2558858c,Peyton,Miller,peyton.miller@fourtwenty-analytics.dev,Cincinnati,PA,14868,2024-12-15,1,21,Peyton Miller
a2c5d399-2c76-4346-8dc7-7196fa3124d1,Peyton,Jackson,peyton.jackson@fourtwenty-analytics.dev,Dayton,IL,96135,2024-07-09,1,80,Peyton Jackson
fe7aed64-cfbc-44d8-a185-b3bb77d03587,Blake,Williams,blake.williams@fourtwenty-analytics.dev,Cincinnati,IL,31716,2024-06-23,1,60,Blake Williams
84689cc6-4a8a-40f8-ba9f-180c9fce8533,Skyler,Davis,skyler.davis@fourtwenty-analytics.dev,Cincinnati,IN,96853,2023-03-02,1,36,Skyler Davis
7789090f-94a9-45d5-938a-dc15573836ed,Dakota,Taylor,dakota.taylor@fourtwenty-analytics.dev,Cleveland,PA,54891,2025-08-22,1,30,Dakota Taylor
603cd75a-a2e1-4847-88ed-daf0b4d2275d,Morgan,Martinez,morgan.martinez@fourtwenty-analytics.dev,Cincinnati,IN,28289,2025-08-29,1,80,Morgan Martinez
5f832cdc-93de-436f-8d51-6deeb9d5b50c,Morgan,Miller,morgan.miller@fourtwenty-analytics.dev,Cincinnati,TN,78870,2024-01-23,1,55,Morgan Miller
590b1876-e8bd-4b6e-867a-0427c4df34ae,Emerson,Miller,emerson.miller@fourtwenty-analytics.dev,Cleveland,TN,17720,2025-05-21,0,22,Emerson Miller
97137d3e-0f5d-4141-aee6-5ec8fb29fa9b,Finley,Martin,finley.martin@fourtwenty-analytics.dev,Cleveland,TN,35797,2024-10-16,1,81,Finley Martin
6142cbe9-3d7a-4a13-87b3-77aa2d9736b0,Emerson,Hernandez,emerson.hernandez@fourtwenty-analytics.dev,Cincinnati,PA,18821,2024-10-13,0,29,Emerson Hernandez
fc9ff01d-e226-490f-aaea-0cbb29504ffa,Morgan,Anderson,morgan.anderson@fourtwenty-analytics.dev,Cincinnati,IL,21250,2023-03-11,1,31,Morgan Anderson
3d61b7e9-b6e6-469e-b7da-71225eba9f61,Avery,Johnson,avery.johnson@fourtwenty-analytics.dev,Cincinnati,WV,18821,2025-06-24,1,66,Avery Johnson
6ddebb46-5fe7-437d-b846-e16706351b5a,Peyton,Moore,peyton.moore@fourtwenty-analytics.dev,Cincinnati,WI,64726,2024-10-28,1,46,Peyton Moore
05a49e2d-fb61-4deb-887f-9eb0929ad2d3,Finley,Anderson,finley.anderson@fourtwenty-analytics.dev,Columbus,OH,38003,2023-01-21,1,31,Finley Anderson
7e7df397-9ba0-4cb3-9d12-251d588469ea,Casey,Hernandez,casey.hernandez@fourtwenty-analytics.dev,Columbus,IN,28289,2023-03-18,1,29,Casey Hernandez
6c7059db-7fe4-406f-b49b-fa1e796fbc17,Morgan,Martin,morgan.martin@fourtwenty-analytics.dev,Columbus,WV,67680,2023-06-18,1,73,Morgan Martin
94b6915c-b6ea-456b-996a-5fee45a2f9a5,Finley,Johnson,finley.johnson@fourtwenty-analytics.dev,Cincinnati,IL,35148,2024-12-14,1,51,Finley Johnson
7ee1b178-9187-4d10-a592-699549174963,Logan,Martinez,logan.martinez@fourtwenty-analytics.dev,Cincinnati,WV,91906,2024-07-16,0,37,Logan Martinez
db7b2936-2b0c-4a7f-9d0a-73b55401479a,Blake,Lopez,blake.lopez@fourtwenty-analytics.dev,Cincinnati,MI,59683,2024-10-02,1,43,Blake Lopez
6d1be741-8a07-426e-9469-f420787064fb,Dakota,Smith,dakota.smith@fourtwenty-analytics.dev,Cincinnati,MI,76242,2024-04-29,0,57,Dakota Smith
f4f82cd8-eee1-4c10-a6b3-d59b36a3cd3f,Quinn,Thomas,quinn.thomas@fourtwenty-analytics.dev,Columbus,MI,62899,2024-10-19,1,41,Quinn Thomas
6c04aa52-b833-428f-b8ac-61e85f5cf21d,Peyton,Gonzalez,peyton.gonzalez@fourtwenty-analytics.dev,Cincinnati,OH,66645,2024-03-26,1,46,Peyton Gonzalez
93df0ff3-5776-4b8e-802d-b491e066f786,Kai,Jackson,kai.jackson@fourtwenty-analytics.dev,Cincinnati,KY,97572,2024-11-15,1,70,Kai Jackson
1ebbe4c7-a57d-43be-ab1f-555762287298,Jesse,Garcia,jesse.garcia@fourtwenty-analytics.dev,Columbus,MO,43167,2024-07-02,1,78,Jesse Garcia
192fb52b-5cb1-4440-9189-189a1d146730,Jesse,Garcia,jesse.garcia@fourtwenty-analytics.dev,Cincinnati,WV,46072,2023-02-05,1,84,Jesse Garcia
c55625cd-977e-4230-bf2f-43fa2e8aba96,Jesse,Martin,jesse.martin@fourtwenty-analytics.dev,Cincinnati,WI,78870,2025-08-29,0,45,Jesse Martin
19cfda8b-0c99-4b51-be3e-5fe40a895812,Harper,Jones,harper.jones@fourtwenty-analytics.dev,Cincinnati,WV,91231,2025-04-22,1,51,Harper Jones
dd57a011-ea57-413b-805b-ef4d06c8a963,Morgan,Williams,morgan.williams@fourtwenty-analytics.dev,Cincinnati,WV,39025,2023-11-30,0,84,Morgan Williams
f747e3d0-91c6-426f-af43-daed6a5d22b5,Sawyer,Smith,sawyer.smith@fourtwenty-analytics.dev,Columbus,KY,80835,2023-06-03,1,30,Sawyer Smith
793f0b42-a69b-42e8-84d1-a15ed9712807,Dakota,Jackson,dakota.jackson@fourtwenty-analytics.dev,Columbus,MO,78458,2025-06-17,1,67,Dakota Jackson
8acfa46a-51bf-410f-a503-ad65b9a5ac01,Taylor,Jackson,taylor.jackson@fourtwenty-analytics.dev,Cincinnati,MI,20279,2023-05-28,1,69,Taylor Jackson
1d6dc174-eefd-4d47-97d9-1d5e50da0460,Blake,Gonzalez,blake.gonzalez@fourtwenty-analytics.dev,Dayton,OH,86173,2024-05-01,0,65,Blake Gonzalez
58dbcc46-7870-40df-8ec8-0a508399d238,Avery,Hernandez,avery.hernandez@fourtwenty-analytics.dev,Cincinnati,WI,70394,2024-12-02,1,47,Avery Hernandez
d18e0a50-972e-401c-86ef-6272e70cdc2f,Emerson,Martinez,emerson.martinez@fourtwenty-analytics.dev,Columbus,PA,84987,2025-01-16,1,29,Emerson Martinez
4392083f-fff8-4cc8-8e5d-23b88f4ab90c,Harper,Anderson,harper.anderson@fourtwenty-analytics.dev,Cleveland,WV,76096,2024-05-11,1,65,Harper Anderson
f1e18eb9-edfb-4b52-8ea9-7ef4b98555e8,Blake,Taylor,blake.taylor@fourtwenty-analytics.dev,Cincinnati,MO,20279,2023-05-19,1,21,Blake Taylor
9fcabe30-ef29-4a1b-91ad-cc7b263419e1,Finley,Davis,finley.davis@fourtwenty-analytics.dev,Columbus,IL,93214,2024-04-12,1,64,Finley Davis
c61f2180-7af0-4841-9cf3-e66d3a29eaef,Harper,Rodriguez,harper.rodriguez@fourtwenty-analytics.dev,Columbus,MO,32297,2024-10-12,0,21,Harper Rodriguez
55271203-c101-4a6c-aae8-b8766d9b71f9,Jordan,Lopez,jordan.lopez@fourtwenty-analytics.dev,Dayton,IN,55521,2024-08-23,1,62,Jordan Lopez
adee4a06-71e9-48a8-bc33-41319942c870,Finley,Rodriguez,finley.rodriguez@fourtwenty-analytics.dev,Cincinnati,WV,36862,2023-06-16,0,45,Finley Rodriguez
e932a7c5-4d69-4768-b8cc-13bde8225575,Jordan,Garcia,jordan.garcia@fourtwenty-analytics.dev,Cincinnati,WV,38016,2023-01-21,0,19,Jordan Garcia
d47ab6ff-2f69-4dd5-bc12-897f6d09a8da,Taylor,Jones,taylor.jones@fourtwenty-analytics.dev,Dayton,OH,35824,2023-09-16,1,57,Taylor Jones
15b19ae7-5ac6-4497-a63a-30e7652d5c4e,Kai,Wilson,kai.wilson@fourtwenty-analytics.dev,Columbus,WI,11633,2023-08-12,1,84,Kai Wilson
a7781af7-51a8-465e-bdcd-721f09dbf692,Skyler,Gonzalez,skyler.gonzalez@fourtwenty-analytics.dev,Cincinnati,PA,61504,2024-10-24,1,54,Skyler Gonzalez
ada44fb3-23ae-49ed-be4f-3955073ba27a,Logan,Brown,logan.brown@fourtwenty-analytics.dev,Cincinnati,MI,62742,2023-11-29,0,51,Logan Brown
796f23a1-6a88-475a-bac7-2f6bfb855569,Logan,Davis,logan.davis@fourtwenty-analytics.dev,Cincinnati,IL,57824,2025-04-04,0,69,Logan Davis
f0d1fdf1-b605-4376-ada4-28a923c8ea76,Morgan,Jones,morgan.jones@fourtwenty-analytics.dev,Dayton,MI,53724,2025-07-17,1,67,Morgan Jones
e89208c1-a0e8-4396-b4bb-d67b1a9ec81e,Blake,Jackson,blake.jackson@fourtwenty-analytics.dev,Cincinnati,IL,41026,2024-07-01,1,78,Blake Jackson
6b785480-0ff6-4dda-84db-3e349d389cb4,Peyton,Taylor,peyton.taylor@fourtwenty-analytics.dev,Columbus,MO,85667,2023-10-28,1,34,Peyton Taylor
c6647359-52ed-45bd-b591-1b71b1ef2d33,Kai,Moore,kai.moore@fourtwenty-analytics.dev,Cleveland,PA,67680,2023-04-02,1,46,Kai Moore
3cd74f1c-47a8-46db-9225-d2d064dd11fb,Logan,Wilson,logan.wilson@fourtwenty-analytics.dev,Cincinnati,TN,38003,2024-04-19,0,78,Logan Wilson
bbed70b0-dc6e-4694-aa3b-da26134d19d0,Blake,Jackson,blake.jackson@fourtwenty-analytics.dev,Cincinnati,IL,94376,2023-05-03,0,66,Blake Jackson
38399fa3-79cb-4996-a27c-5f77f3f606b6,Alex,Martinez,alex.martinez@fourtwenty-analytics.dev,Cincinnati,IN,99032,2023-07-25,1,76,Alex Martinez
e976e607-ce00-4016-bc13-fe943d21ba6b,Emerson,Hernandez,emerson.hernandez@fourtwenty-analytics.dev,Columbus,WI,86514,2024-10-08,0,58,Emerson Hernandez
a9c3f3aa-a9f5-48f2-bc56-32b6c9cd7be2,Blake,Smith,blake.smith@fourtwenty-analytics.dev,Cincinnati,IN,64726,2025-02-21,1,29,Blake Smith
4632219e-ce81-458b-ab01-7719aff73f3b,Emerson,Martin,emerson.martin@fourtwenty-analytics.dev,Dayton,WV,82684,2024-05-03,1,22,Emerson Martin
2fd1b179-7d55-48d0-99fe-e8f443a1507c,Charlie,Davis,charlie.davis@fourtwenty-analytics.dev,Cleveland,PA,93819,2025-05-03,1,20,Charlie Davis
a87a2b54-1a7d-4a2e-8988-7ed357587554,Avery,Garcia,avery.garcia@fourtwenty-analytics.dev,Dayton,PA,79037,2023-05-13,1,82,Avery Garcia
37feaddb-ae7a-41f5-875b-49a4c8bfb119,Jesse,Martinez,jesse.martinez@fourtwenty-analytics.dev,Cincinnati,OH,90137,2025-08-29,1,84,Jesse Martinez
12667db4-e7c9-477d-b354-c14abc59b199,Skyler,Taylor,skyler.taylor@fourtwenty-analytics.dev,Cincinnati,IN,13219,2025-07-12,1,42,Skyler Taylor
c69b2097-bd23-4157-9bed-b572784ae3a9,Finley,Gonzalez,finley.gonzalez@fourtwenty-analytics.dev,Cincinnati,IN,12246,2025-01-21,1,82,Finley Gonzalez
8f599a3d-ae30-47d9-8103-9eae2cb29a43,Finley,Brown,finley.brown@fourtwenty-analytics.dev,Columbus,OH,43723,2025-06-16,1,24,Finley Brown
ab7a8fa0-0266-4b96-8253-279c5ac323ad,Skyler,Johnson,skyler.johnson@fourtwenty-analytics.dev,Dayton,OH,36862,2024-12-07,1,74,Skyler Johnson
cea5c7ce-9d86-4e1f-a045-3470754c8f5c,Quinn,Brown,quinn.brown@fourtwenty-analytics.dev,Cincinnati,IN,17055,2024-12-12,1,19,Quinn Brown
d65bed5e-f97a-4c1e-9c24-1ea03800d32f,Logan,Wilson,logan.wilson@fourtwenty-analytics.dev,Dayton,MI,67341,2024-09-12,1,71,Logan Wilson
8111ef7e-6a71-4756-aa90-957ebeb19853,Dakota,Taylor,dakota.taylor@fourtwenty-analytics.dev,Cincinnati,KY,98717,2023-07-23,1,51,Dakota Taylor
c3badfab-49bc-467a-a79b-d44ee6472fcd,Alex,Davis,alex.davis@fourtwenty-analytics.dev,Columbus,MI,81795,2023-02-10,1,44,Alex Davis
1ad4c6c6-07f7-4b28-86fc-735cfe1cf2f0,Taylor,Hernandez,taylor.hernandez@fourtwenty-analytics.dev,Cincinnati,KY,56290,2025-05-05,1,81,Taylor Hernandez
56c1ecea-2c2d-4163-a623-f4efe7fdafed,Emerson,Williams,emerson.williams@fourtwenty-analytics.dev,Cincinnati,KY,90057,2024-10-21,1,55,Emerson Williams
629e1521-8f30-4247-ba33-56664df762d2,Kai,Anderson,kai.anderson@fourtwenty-analytics.dev,Cincinnati,IN,50322,2025-05-22,1,58,Kai Anderson
def05f0b-d603-4a29-ab9d-ebf5b7c67f4e,Riley,Brown,riley.brown@fourtwenty-analytics.dev,Columbus,OH,57952,2025-05-22,1,39,Riley Brown
dc6079f0-5bcf-4655-9c78-4bb549613eed,Morgan,Lopez,morgan.lopez@fourtwenty-analytics.dev,Cleveland,MI,28289,2023-04-06,1,61,Morgan Lopez
cccd270e-7208-4866-8348-6a35b4f8b22d,Finley,Brown,finley.brown@fourtwenty-analytics.dev,Cincinnati,WI,39989,2025-05-05,1,79,Finley Brown
3942f1e3-aa2e-4679-ad59-d3376b06ba2c,Riley,Miller,riley.miller@fourtwenty-analytics.dev,Cincinnati,OH,36343,2023-04-17,1,79,Riley Miller
679d50c6-524f-4d13-9fcf-2bc49dfb05c0,Jesse,Anderson,jesse.anderson@fourtwenty-analytics.dev,Dayton,PA,88636,2023-01-30,0,34,Jesse Anderson
fdc6c6d2-ae1c-47c0-bb0f-58678bf13fd3,Taylor,Thomas,taylor.thomas@fourtwenty-analytics.dev,Columbus,WI,61321,2023-03-06,1,58,Taylor Thomas
e2a302f3-c18d-40f5-97d5-bfff3ad8035e,Avery,Taylor,avery.taylor@fourtwenty-analytics.dev,Cleveland,PA,35103,2024-06-19,1,30,Avery Taylor
5d5a90ad-6529-4dd6-9bd2-a8a7b43e3123,Riley,Garcia,riley.garcia@fourtwenty-analytics.dev,Cincinnati,WV,89090,2025-05-09,0,24,Riley Garcia
4171e5ea-03ed-440b-96b9-56389d4a023b,Avery,Miller,avery.miller@fourtwenty-analytics.dev,Columbus,WI,18821,2023-03-18,1,59,Avery Miller
35c99a3d-a788-4c3e-b78c-0661452d1729,Jordan,Hernandez,jordan.hernandez@fourtwenty-analytics.dev,Cincinnati,IL,30935,2024-10-20,1,48,Jordan Hernandez
aa1b2fe9-0e51-494b-b872-17397c6caca3,Casey,Anderson,casey.anderson@fourtwenty-analytics.dev,Columbus,WI,55626,2025-05-27,1,58,Casey Anderson
351212b9-3e8c-402c-acb9-1f0c357725be,Dakota,Thomas,dakota.thomas@fourtwenty-analytics.dev,Cincinnati,WV,57165,2024-07-24,1,29,Dakota Thomas
e2bcfacc-a775-4db9-bc80-cae3679bc8be,Skyler,Martin,skyler.martin@fourtwenty-analytics.dev,Columbus,MO,17055,2024-11-01,1,61,Skyler Martin
e7b787a0-6d12-4b43-a648-3c831fddef2e,Peyton,Johnson,peyton.johnson@fourtwenty-analytics.dev,Columbus,PA,61504,2025-02-24,1,78,Peyton Johnson
dc456950-bf9e-4711-8777-5d361e2a679d,Peyton,Anderson,peyton.anderson@fourtwenty-analytics.dev,Cincinnati,IL,90970,2023-12-16,1,55,Peyton Anderson
648005b3-49cf-4654-b637-e8b7aa6cf436,Charlie,Taylor,charlie.taylor@fourtwenty-analytics.dev,Columbus,OH,18821,2024-05-19,1,70,Charlie Taylor
cfc24260-9a07-4404-8e95-4149a83900dd,Dakota,Rodriguez,dakota.rodriguez@fourtwenty-analytics.dev,Cincinnati,WV,93230,2024-04-13,0,42,Dakota Rodriguez
aba9e74c-3b8a-4d59-aa20-923e9171f8c0,Morgan,Brown,morgan.brown@fourtwenty-analytics.dev,Cincinnati,TN,70415,2025-03-01,0,76,Morgan Brown
6ca19162-f9fc-4a3a-a206-4e63ee383d5d,Jesse,Taylor,jesse.taylor@fourtwenty-analytics.dev,Cleveland,OH,61363,2025-01-23,1,73,Jesse Taylor
f6864491-cae8-4f2a-ae5c-b95a946eff87,Jesse,Thomas,jesse.thomas@fourtwenty-analytics.dev,Columbus,IN,21250,2024-08-15,1,34,Jesse Thomas
2255c560-7e27-44ad-88c8-e7536621f224,Dakota,Gonzalez,dakota.gonzalez@fourtwenty-analytics.dev,Cincinnati,WV,43167,2024-09-15,0,49,Dakota Gonzalez
9261d5e4-7733-4e30-ba50-d795c5608361,Kai,Gonzalez,kai.gonzalez@fourtwenty-analytics.dev,Cleveland,WI,51120,2023-05-22,1,83,Kai Gonzalez
49069563-5852-4739-8560-64abb171cef8,Logan,Moore,logan.moore@fourtwenty-analytics.dev,Columbus,MO,81581,2023-08-11,1,55,Logan Moore
3eb7006d-7d8b-4fb8-bafb-6d101b34ff9c,Peyton,Jones,peyton.jones@fourtwenty-analytics.dev,Cincinnati,PA,21244,2023-04-29,1,79,Peyton Jones
2af85354-ee06-4f66-8671-68961150effe,Jesse,Jackson,jesse.jackson@fourtwenty-analytics.dev,Dayton,MO,94640,2025-06-17,0,19,Jesse Jackson
1778d24f-cbca-46fd-af7c-827c9fdc835c,Alex,Brown,alex.brown@fourtwenty-analytics.dev,Cincinnati,OH,59834,2023-02-27,1,38,Alex Brown
f46e7088-54d6-4001-b725-0062e53f2bd4,Logan,Rodriguez,logan.rodriguez@fourtwenty-analytics.dev,Columbus,MI,17055,2025-02-10,1,63,Logan Rodriguez
440c444a-0c45-4511-a6af-39ab7b70479f,Sawyer,Brown,sawyer.brown@fourtwenty-analytics.dev,Columbus,MO,27103,2023-09-01,1,54,Sawyer Brown
da6ab4d8-8702-42f2-a185-74cdb0ab4bc5,Blake,Gonzalez,blake.gonzalez@fourtwenty-analytics.dev,Cincinnati,PA,39025,2023-02-25,1,50,Blake Gonzalez
e9d8879b-9da3-4023-a507-bccc60d10bfd,Harper,Martin,harper.martin@fourtwenty-analytics.dev,Columbus,PA,93819,2024-08-25,1,43,Harper Martin
274831b4-dc88-4e06-832c-d008087df15d,Harper,Martinez,harper.martinez@fourtwenty-analytics.dev,Cincinnati,KY,15751,2025-09-12,1,83,Harper Martinez
6e829510-2a36-45e6-b028-fb420623e618,Dakota,Gonzalez,dakota.gonzalez@fourtwenty-analytics.dev,Cincinnati,MO,66645,2023-05-14,1,50,Dakota Gonzalez
9ed9b365-8ac8-47e1-90ce-4b32a75641d3,Avery,Hernandez,avery.hernandez@fourtwenty-analytics.dev,Columbus,IN,50322,2023-06-07,0,24,Avery Hernandez
88603f45-9d21-4fbf-91f6-d71081d9e8e5,Skyler,Martinez,skyler.martinez@fourtwenty-analytics.dev,Columbus,MO,95747,2023-03-16,1,58,Skyler Martinez
75c4ac35-ef43-4690-aad1-ae136cbeda05,Alex,Garcia,alex.garcia@fourtwenty-analytics.dev,Cincinnati,MO,36343,2024-03-01,1,69,Alex Garcia
b9863e90-7e5e-44b7-b5ac-83ace01b2a43,Casey,Lopez,casey.lopez@fourtwenty-analytics.dev,Columbus,PA,74836,2024-01-05,1,78,Casey Lopez
81481ea1-c381-4618-966a-dd69f9c7d68b,Charlie,Smith,charlie.smith@fourtwenty-analytics.dev,Dayton,WI,69287,2025-07-15,1,49,Charlie Smith
1c3675cf-3404-48cc-9fec-45b2d1553714,Blake,Hernandez,blake.hernandez@fourtwenty-analytics.dev,Cleveland,KY,18754,2023-09-20,1,54,Blake Hernandez
c144eed4-e47f-4903-aadb-8457c8397ad8,Avery,Taylor,avery.taylor@fourtwenty-analytics.dev,Cincinnati,MO,15616,2024-05-13,1,42,Avery Taylor
2343e9a6-1ec7-4723-ae89-23aaa099a2eb,Morgan,Taylor,morgan.taylor@fourtwenty-analytics.dev,Cleveland,IN,41853,2024-07-04,1,26,Morgan Taylor
02f36587-028b-41bb-a0b0-9177a961dae8,Harper,Davis,harper.davis@fourtwenty-analytics.dev,Columbus,IL,66307,2025-04-28,1,73,Harper Davis
6c98c936-db6d-4376-8818-5338d748c3fe,Casey,Jones,casey.jones@fourtwenty-analytics.dev,Cincinnati,PA,57165,2023-03-31,1,40,Casey Jones
b62f011a-4146-4caa-9bd0-ad868cccee2f,Kai,Moore,kai.moore@fourtwenty-analytics.dev,Dayton,IL,53724,2024-02-22,1,69,Kai Moore
1d5420ad-0703-4aaf-be79-05c740e87c46,Riley,Hernandez,riley.hernandez@fourtwenty-analytics.dev,Cincinnati,KY,90369,2023-01-07,1,26,Riley Hernandez
d31eb93a-e81b-4b41-bc33-e3a3445cf709,Jesse,Johnson,jesse.johnson@fourtwenty-analytics.dev,Cincinnati,MO,12336,2023-10-24,1,56,Jesse Johnson
5eb44085-531a-41ff-b533-ff356af6406c,Skyler,Williams,skyler.williams@fourtwenty-analytics.dev,Columbus,WI,44311,2024-02-09,0,21,Skyler Williams
2569cd55-0a8f-4eb9-99a3-136e19245374,Taylor,Miller,taylor.miller@fourtwenty-analytics.dev,Cincinnati,WV,43144,2023-10-30,0,36,Taylor Miller
be26652e-fcbb-4138-969d-362ba2e3ff25,Logan,Lopez,logan.lopez@fourtwenty-analytics.dev,Dayton,MO,89245,2023-05-07,1,68,Logan Lopez
76b7437c-160d-4ec0-8525-91334c257ae5,Charlie,Moore,charlie.moore@fourtwenty-analytics.dev,Cincinnati,PA,12246,2024-02-27,0,83,Charlie Moore
ac85543a-b975-495a-adcf-f916759f059c,Emerson,Miller,emerson.miller@fourtwenty-analytics.dev,Cincinnati,MI,63407,2023-04-28,1,24,Emerson Miller
2ce95af8-e6b6-451e-9487-de7820ffa355,Charlie,Anderson,charlie.anderson@fourtwenty-analytics.dev,Cincinnati,KY,11633,2023-04-11,1,80,Charlie Anderson
9c9a7266-7f79-4bfb-a7b7-28d046402925,Morgan,Lopez,morgan.lopez@fourtwenty-analytics.dev,Dayton,IL,50743,2023-10-19,1,42,Morgan Lopez
99223f9d-0461-4187-b288-05877a9ccea2,Morgan,Thomas,morgan.thomas@fourtwenty-analytics.dev,Cincinnati,MI,21250,2024-08-21,1,64,Morgan Thomas
6ca7e6ca-a4a0-4973-a786-7f9ac4444d4c,Morgan,Wilson,morgan.wilson@fourtwenty-analytics.dev,Cincinnati,IL,35797,2024-12-30,1,73,Morgan Wilson
